timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 01:18:42,29.0,32,24,31.71,46.2,17.04,0.2,930.5,64.4,0.031,0.365,7.234,0.112,100,True,356
2026-01-11 01:18:43,32.8,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.006,0.398,6.417,0.113,100,True,356
2026-01-11 01:18:44,31.7,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.25,1.892,0.04,100,True,356
2026-01-11 01:18:45,30.7,32,24,31.71,46.2,17.05,0.2,930.5,64.4,0.0,0.458,8.041,0.116,100,True,356
2026-01-11 01:18:46,28.1,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.095,0.256,0.015,100,True,356
2026-01-11 01:18:47,30.9,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.16,8.311,0.147,100,True,356
2026-01-11 01:18:48,29.6,32,24,31.71,46.2,17.06,0.2,930.5,64.4,0.0,0.327,4.949,0.078,100,True,356
2026-01-11 01:18:49,31.7,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,5.46,3.625,0.054,100,True,358
2026-01-11 01:18:50,31.2,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.0,10.518,0.003,0.009,100,True,358
2026-01-11 01:18:51,32.9,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.0,10.324,0.266,0.028,100,True,358
2026-01-11 01:18:52,32.2,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,11.05,0.024,0.037,100,True,358
2026-01-11 01:18:53,29.8,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.052,5.278,0.258,0.016,100,True,358
2026-01-11 01:18:54,28.2,32,24,31.71,46.2,17.04,0.2,930.5,64.3,0.0,10.314,0.0,0.011,100,True,360
2026-01-11 01:18:55,29.5,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.262,0.26,0.032,100,True,358
2026-01-11 01:18:56,30.6,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.29,0.011,0.025,100,True,359
2026-01-11 01:18:57,30.5,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.641,0.255,0.009,100,True,358
2026-01-11 01:18:58,29.8,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.678,0.261,0.028,100,True,358
2026-01-11 01:18:59,28.6,32,24,31.71,46.3,17.04,0.2,930.5,64.3,0.0,11.09,0.258,0.028,100,True,358
2026-01-11 01:19:00,30.0,32,24,31.71,46.2,17.05,0.2,930.5,64.3,0.0,10.421,0.26,0.015,100,True,358
2026-01-11 01:19:02,29.9,32,24,31.71,46.2,17.06,0.2,930.5,64.3,0.0,10.322,0.003,0.021,100,True,358
